name,price,happyHour,rating,numRatings,categories,lat,long,checkins,url,fs_url
J. No Lounge at the Regal Beagle,,False,,,Home (private),40.7296621654,-74.0476377576,1862,,https://foursquare.com/v/j-no-lounge-at-the-regal-beagle/4ba7063ef964a520387d39e3
Dorrian's Red Hand,$$,True,8.3,427,Bar,40.7280172886,-74.0345134503,4003,,https://foursquare.com/v/dorrians-red-hand/4a2c09fbf964a52010971fe3
PH-D at Dream Downtown,$$$,False,9.27,1813,Nightclub,40.7423935236,-74.0033098279,14792,http://www.phdlounge.com,https://foursquare.com/v/phd-at-dream-downtown-new-york-ny/4df6cab0aeb7da11e1a72c4c
The Tippler,$$,False,9.41,2536,Cocktail Bar,40.7422415088,-74.006173337,18491,http://thetippler.com,https://foursquare.com/v/the-tippler/4dd17130d164679b8d47054b
Cowgirl (Hall of Fame),$$,True,8.85,1160,Southern / Soul Food Restaurant,40.7337503168,-74.0062823676,12304,http://www.cowgirlnyc.com,https://foursquare.com/v/cowgirl-hall-of-fame/3fd66200f964a520e9e61ee3
Hudson Clearwater,$$,False,9.2,1040,New American Restaurant,40.7310779929,-74.0069022775,6079,http://www.hudsonclearwater.com,https://foursquare.com/v/hudson-clearwater/4d01634c527e236ac073c285
Brooklyneer,$$$$,False,8.64,1326,Gastropub,40.7285628742,-74.0047215031,12743,http://www.brooklyneer.com,https://foursquare.com/v/brooklyneer/4cccb964c9b8468815d4bec3
The Village Tavern,$$,True,8.75,1028,Bar,40.7304665806,-74.004331285,11644,http://villagetavernnyc.com,https://foursquare.com/v/the-village-tavern/3fd66200f964a52036e71ee3
Stonewall Inn,$$,True,9.38,1745,Gay Bar,40.7336943102,-74.0021212399,18757,http://www.stonewall-place.com,https://foursquare.com/v/stonewall-inn/3fd66200f964a520f6e61ee3
Rosemary’s Enoteca & Trattoria,$$$,False,9.52,2301,Italian Restaurant,40.7347140821,-73.9999580383,11436,http://rosemarysnyc.com,https://foursquare.com/v/rosemarys-enoteca--trattoria/4fccfed41081ba9a64ce9613
The Malt House,$$,True,9.29,690,Bar,40.72858,-73.999502,6147,http://www.themalthousenyc.com,https://foursquare.com/v/the-malt-house/502f02a7e4b05159d4f3f24d
whynot coffee & wine,$,False,9.34,918,Coffee Shop,40.7339539547,-74.0003871918,4282,,https://foursquare.com/whynotcoffeenyc
The Half Pint,$$,True,9.29,1494,Bar,40.729658,-73.998515,15651,http://www.thehalfpintnyc.com,https://foursquare.com/v/the-half-pint/49dc03d9f964a520445f1fe3
The Garret,$$,True,8.52,223,Cocktail Bar,40.7323240186,-74.003688571,717,http://www.garretnyc.com,https://foursquare.com/v/the-garret/532ce99e498ec85163491a8e
Amity Hall,$$,True,9.24,1817,Bar,40.729751,-73.9987545,19900,http://www.amityhallnyc.com,https://foursquare.com/v/amity-hall/4aa88b91f964a520915120e3
Sweetwater Social,$$$,True,8.72,210,Cocktail Bar,40.726560361,-73.9959815743,808,,https://foursquare.com/v/sweetwater-social/52fcd420498ec5d0b88e9ade
The Bowery Electric,,False,9.01,1221,Music Venue,40.7257588375,-73.9921136125,14516,http://www.theboweryelectric.com,https://foursquare.com/v/the-bowery-electric-new-york-ny/47ea2d31f964a520644e1fe3
Angel’s Share,$$,False,9.54,3190,Speakeasy,40.7300840804,-73.9892560244,13689,,https://foursquare.com/v/angels-share/3fd66200f964a520caea1ee3
Gyu-Kaku Japanese BBQ,$$,True,9.46,1940,Japanese Restaurant,40.7282929808,-73.9911929246,14777,http://www.gyu-kaku.com,https://foursquare.com/v/gyukaku-japanese-bbq/427ff980f964a520b7211fe3
Village Pourhouse,$$,True,9.3,4830,Sports Bar,40.7313908487,-73.9888653826,39410,http://www.villagepourhouse.com,https://foursquare.com/v/village-pourhouse/45396895f964a520d73b1fe3
The Penny Farthing,$$,True,8.82,2665,Bar,40.7326090845,-73.9877807141,26670,,https://foursquare.com/v/the-penny-farthing/4be874a488ed2d7fa3e4cb1d
The Belfry,$$,True,9.25,1098,Bar,40.7328624541,-73.9863000455,9312,http://belfrynyc.com,https://foursquare.com/v/the-belfry/4ef814d19a52c90841a52f78
Finnerty's,$,True,9.22,1199,Sports Bar,40.7321186379,-73.9854124188,15823,http://www.finnertysnyc.com,https://foursquare.com/v/finnertys/3fd66200f964a520b7e41ee3
Ninth Ward,$$,True,9.5,1834,Bar,40.730616608,-73.9859890938,15240,http://ninthwardnyc.com,https://foursquare.com/v/ninth-ward/4bf84730c07c9c7420d0bbef
Fat Buddha,$$,True,9.08,851,Bar,40.7298623442,-73.9808134378,10427,http://www.fatbuddhabar.com,https://foursquare.com/v/fat-buddha/4c6f2ad5d7fab1f716c25ac9
Common Ground,$$,True,9.27,1065,Bar,40.7295968379,-73.9809569181,12127,http://commongroundnyc.com,https://foursquare.com/v/common-ground-new-york-ny/436e9900f964a520dd291fe3
Professor Thom's,$$,True,9.35,2543,Sports Bar,40.7320300313,-73.9854965772,26256,https://professorthoms.com,https://foursquare.com/professor_thoms
Drop Off Service,$,True,9.53,1960,Bar,40.729872,-73.980802,16621,,https://foursquare.com/v/drop-off-service/436bf600f964a520ab291fe3
The Diamond Bar,$$,True,9.41,884,Bar,40.726805,-73.957422,6519,,https://foursquare.com/v/the-diamond-bar/4a1e0ca0f964a520bf7b1fe3
Keg & Lantern,$$,True,8.61,573,Irish Pub,40.7240065111,-73.9503243337,6475,,https://foursquare.com/v/keg--lantern/4b1883b5f964a520b6d323e3
Nights and Weekends,$$,False,9.28,908,Cocktail Bar,40.723733,-73.951196,5576,http://www.nightsandweekendsny.com,https://foursquare.com/v/nights-and-weekends/4dd6b3bd81dcd5bca59a8276
Sanford's,$$,False,9.15,1351,American Restaurant,40.7621044236,-73.9256230251,11023,http://www.sanfordsnyc.com,https://foursquare.com/v/sanfords/4620e16df964a52087451fe3
Sean Og's,$$,True,8.19,240,Pub,40.74485366,-73.904381,2322,,https://foursquare.com/v/sean-ogs/470f58caf964a5208f4b1fe3
William Hallet,$$,False,8.8,630,Gastropub,40.7646976331,-73.9169704914,4499,http://www.williamhallet.com,https://foursquare.com/v/william-hallet/4e0597401520fc3138efcb49
La Gloria,$$,False,7.82,190,Cuban Restaurant,40.7560486676,-73.881103378,2734,http://laglorianyc.com,https://foursquare.com/laglorianyc
The Stewed Cow,$$,False,7.49,290,BBQ Joint,40.7425262253,-74.0361785889,2116,http://thestewedcow.com,https://foursquare.com/v/the-stewed-cow/5131669e582f0b9471213351
The Shannon,$$,True,8.46,780,Bar,40.73752,-74.03138,8235,http://www.theshannonhoboken.com,https://foursquare.com/v/the-shannon/45e9486ff964a52076431fe3
Marty O'Brien's,$$,True,7.57,319,Bar,40.7374410618,-74.0316044649,4010,,https://foursquare.com/v/marty-obriens/4e6c2229ae603c15ef8233b7
Pier 13 - P13R,$,False,8.23,441,Beer Garden,40.7517316159,-74.0218099801,3897,,https://foursquare.com/v/pier-13--p13r/4ff366cbe4b0e8d00bf52f69
The Rusty Knot,$$,True,9.53,1537,Bar,40.7352202829,-74.0100008465,13145,http://www.therustyknot.com,https://foursquare.com/v/the-rusty-knot/47f39422f964a5209b4e1fe3
The Westway,$$$,False,8.78,759,Nightclub,40.7298810469,-74.0100582298,7339,,https://foursquare.com/v/the-westway/4d046fa67d9ba35d012c6623
Ear Inn,$$,True,9.01,933,Pub,40.7260745775,-74.0093696283,8510,http://earinn.com,https://foursquare.com/earinnny
Wilfie & Nell,$$,False,9.38,2705,Gastropub,40.7340037494,-74.00299564,21592,http://wilfieandnell.com,https://foursquare.com/wilfie_and_nell
3 Sheets Saloon,$$,True,9.03,1684,Bar,40.730887,-74.001079,20760,http://www.nycbestbar.com/3SheetsSaloon/,https://foursquare.com/v/3-sheets-saloon/4c4757dd972c0f47a77a2321
Off The Wagon Bar & Grill,$,True,9.12,2135,Bar,40.7298884553,-74.0006126959,24220,http://nycbestbar.com/off,https://foursquare.com/v/off-the-wagon-bar--grill/3fd66200f964a5200ae61ee3
Otto Enoteca Pizzeria,$$,False,9.6,4600,Pizza Place,40.7316816503,-73.996181488,27516,http://www.ottopizzeria.com,https://foursquare.com/v/otto-enoteca-pizzeria/3fd66200f964a520c7f11ee3
Botanica Bar,$,True,9.32,1714,Dive Bar,40.7248801098,-73.9946846107,15656,,https://foursquare.com/v/botanica-bar/3fd66200f964a52025e41ee3
Pegu Club,$$$,False,9.55,2160,Cocktail Bar,40.7267579896,-73.9995609566,12736,http://www.peguclub.com,https://foursquare.com/v/pegu-club/43125000f964a52058271fe3
Sláinte,$$,True,9.12,1513,Pub,40.724701818,-73.9923431674,15161,http://www.slaintenyc.com,https://foursquare.com/v/sl%C3%A1inte/410c3280f964a520b80b1fe3
Phebe's,$$,True,8.86,1911,Pub,40.7269462673,-73.9914880743,21019,http://phebesnyc.com,https://foursquare.com/v/phebes/4adc960bf964a520932d21e3
d.b.a.,$$,True,9.21,1877,Bar,40.7243985306,-73.988050447,14977,http://www.drinkgoodstuff.com/ny/defaul,https://foursquare.com/v/dba/3fd66200f964a5202fe41ee3
Cooper's Craft and Kitchen,$$,True,9.25,979,Bar,40.7269065798,-73.9889285113,9760,http://coopersnyc.com,https://foursquare.com/coopersnyc
McSorley's Old Ale House,$,False,9.44,3897,Pub,40.7286023487,-73.9899615229,32879,http://www.mcsorleysnewyork.com,https://foursquare.com/v/mcsorleys-old-ale-house/3fd66200f964a52058e41ee3
Death + Company,$$$,False,9.54,3179,Cocktail Bar,40.7258115103,-73.9848947525,14249,http://www.deathandcompany.com/lounge/,https://foursquare.com/v/death--company/459bdc46f964a52092401fe3
Yuca Bar & Restaurant,$$,False,9.09,1718,Spanish Restaurant,40.7261153836,-73.9836887612,14826,http://yucabarnyc.com,https://foursquare.com/v/yuca-bar--restaurant/41a12c00f964a5203c1e1fe3
The Summit Bar,$$,False,9.44,1852,Cocktail Bar,40.725047,-73.978356,12836,http://www.thesummitbar.net,https://foursquare.com/v/the-summit-bar/4aabdcddf964a520805a20e3
Pouring Ribbons,$$$,False,9.43,1562,Cocktail Bar,40.7290149473,-73.9780712128,5730,http://www.pouringribbons.com,https://foursquare.com/v/pouring-ribbons/5052068664a46f2c6ef0380b
The Blind Barber,$$,False,9.26,2314,Speakeasy,40.7270564828,-73.9804116926,15630,,https://foursquare.com/v/the-blind-barber/4be367f82fc7d13aa08a083a
Ten Degrees,$$,True,9.39,1667,Wine Bar,40.726876,-73.983532,15596,http://www.10degreesbar.com,https://foursquare.com/v/ten-degrees/45d78933f964a520e1421fe3
The Roost,$$,False,8.99,240,Coffee Shop,40.7291182922,-73.978609568,868,,https://foursquare.com/v/the-roost-new-york-ny/5309676d11d21cbecc67fa01
The Kent Ale House,$$,True,8.97,462,Pub,40.7224880848,-73.9592672325,4150,http://www.kentalehouse.com,https://foursquare.com/v/the-kent-ale-house/4fecd976e4b02235f361e034
The Bedford,$$,False,8.44,806,New American Restaurant,40.7200824731,-73.9555248118,8093,http://thebedfordonbedford.com,https://foursquare.com/v/the-bedford/4c084b91ffb8c9b6fe176861
The Gibson,$$,True,9.15,721,Bar,40.7201,-73.955428,8153,http://thegibsonnyc.com,https://foursquare.com/v/the-gibson-brooklyn-ny/49c060a7f964a52061551fe3
Park Luncheonette,$$,False,8.87,177,American Restaurant,40.7217947517,-73.9506630005,1038,http://parkluncheonette.com,https://foursquare.com/v/park-luncheonette/524a25dd11d282ba39a8f8b0
Manhattan Inn,$$,True,9.1,1573,Cocktail Bar,40.7239454779,-73.950830698,10836,http://www.themanhattaninn.com,https://foursquare.com/v/manhattan-inn/4af22b96f964a52051e621e3
One Stop Beer Shop,$$,True,9.14,345,Bar,40.7210467224,-73.940756321,2553,http://www.1-sbs.com,https://foursquare.com/v/one-stop-beer-shop/4ee40e906d868c055061c7b5
Sweet Afton,$$,True,9.53,2250,Bar,40.7654838301,-73.9190668626,17132,,https://foursquare.com/v/sweet-afton/4a9b0e2cf964a520373420e3
MexiBBQ Kitchen & Draught,$$,False,8.59,1349,Mexican Restaurant,40.7644172857,-73.9160263538,9800,http://www.mexibbq.com,https://foursquare.com/v/mexibbq-kitchen--draught/4c89581d52a98cfabc0023e9
Front Toward Enemy,$$,True,8.42,205,New American Restaurant,40.763817797,-73.9145658314,917,http://www.fronttowardenemynyc.com,https://foursquare.com/v/front-toward-enemy/52fc0147498ec066f5be0f4b
Astoria Bier & Cheese,,False,9.32,567,Gourmet Shop,40.7605949728,-73.9224942361,3794,http://astoriabierandcheese.com,https://foursquare.com/v/astoria-bier--cheese/50676bc4e4b08e8fd3d07f72
Oliver's Astoria,$$,True,8.89,234,Bar,40.7594007635,-73.9196524483,1540,http://www.facebook.com/oliversastoria,https://foursquare.com/v/olivers-astoria/51b11835498e02e0e1c93b76
The Music Box (Caja Musical),$$,True,7.58,115,Gay Bar,40.74657125,-73.891369,1290,,https://foursquare.com/v/the-music-box-caja-musical-elmhurst-ny/4b948ccbf964a5202a7d34e3
Mooney's Public House,$,False,6.22,32,Pub,40.72605,-73.877297,323,http://mooneyspublichouse.com,https://foursquare.com/v/mooneys-public-house/4b89dd43f964a5205b5232e3
The Pine Restaraunt,$$$,True,6.88,186,Hotel Bar,40.7546483824,-73.8539008721,1802,,https://foursquare.com/v/the-pine-restaraunt/4b5498eef964a520d3c127e3
The Brass Rail,$$$,True,8.61,470,Bar,40.738717,-74.030387,5347,http://www.thebrassrailnj.com,https://foursquare.com/v/the-brass-rail/4a14b27df964a52065781fe3
Pilsener Haus & Biergarten,$$,True,9.3,1768,Beer Garden,40.7551839131,-74.0313864326,15124,http://www.pilsenerhaus.com,https://foursquare.com/v/pilsener-haus--biergarten/4e286ba7ae60078b2fcb1551
Employees Only,$$$,False,9.62,3597,Speakeasy,40.733412,-74.00624967,18675,http://employeesonlynyc.com,https://foursquare.com/v/employees-only/41e46880f964a520d41e1fe3
Tribeca Grill,$$$,False,9.12,452,American Restaurant,40.7195050648,-74.0101270899,6318,http://www.facebook.com/trigrill,https://foursquare.com/v/tribeca-grill/3fd66200f964a52091e61ee3
Saatchi & Saatchi,,False,9.21,420,Office,40.7286246891,-74.0075540543,11516,,https://foursquare.com/v/saatchi--saatchi/450c2b9af964a5204e391fe3
Brandy Library,$$,False,9.31,1040,Whisky Bar,40.71981,-74.007007,6582,,https://foursquare.com/v/brandy-library/42e82000f964a52083261fe3
Tribeca Tavern,$$,True,8.98,771,Bar,40.7198329635,-74.0055650601,9030,,https://foursquare.com/v/tribeca-tavern/3fd66200f964a52095e61ee3
Puck Fair,$$,True,9.04,1716,Pub,40.7246224724,-73.9958610604,18526,http://www.puckfairbar.com,https://foursquare.com/v/puck-fair/3fd66200f964a52019eb1ee3
Café Select,$$,False,9.12,1629,Swiss Restaurant,40.721648438,-73.9975333214,11994,http://www.cafeselectnyc.com,https://foursquare.com/v/caf%C3%A9-select/49bc236af964a5201b541fe3
Saxon + Parole,$$$,False,9.49,1969,American Restaurant,40.7251629321,-73.9921595235,11510,http://www.saxonandparole.com,https://foursquare.com/v/saxon--parole/4e691e82b9930387355c629d
Croxley's Ale House,$,True,9.26,1496,Sports Bar,40.7223314599,-73.9833498001,13516,http://www.croxley.com,https://foursquare.com/v/croxleys-ale-house/3fd66200f964a520e2f11ee3
The Library,$,True,9.19,1133,Bar,40.7224315477,-73.986231177,12359,,https://foursquare.com/v/the-library-new-york-ny/3fd66200f964a5200be51ee3
Bua,$$,True,9.39,1767,Bar,40.726963,-73.98375,16788,http://www.buabar.com,https://foursquare.com/v/bua/41c0d000f964a520891e1fe3
Zum Schneider,$$,False,9.33,1682,German Restaurant,40.72417,-73.978871,13480,http://www.zumschneider.com,https://foursquare.com/v/zum-schneider/3fd66200f964a52022e51ee3
Alphabet City Beer Co.,$$,True,9.57,1073,Bar,40.7237655785,-73.9791375808,6292,http://abcbeer.co,https://foursquare.com/abcbeerco
CAMEO,$$,False,9.41,1904,Music Venue,40.7186398056,-73.9599716663,14911,http://www.cameony.com,https://foursquare.com/v/cameo/4a3e88a9f964a52006a31fe3
Hotel Delmano,$$$,False,9.33,1857,Cocktail Bar,40.71975505,-73.957924,11078,http://www.hoteldelmano.com,https://foursquare.com/v/hotel-delmano/47ba56ddf964a520c94d1fe3
The Ides at Wythe Hotel,$$$,True,9.12,1006,Hotel Bar,40.7219709161,-73.9580388999,5560,http://wythehotel.com/the-ides,https://foursquare.com/v/the-ides-at-wythe-hotel/4fb48535e4b02faa1c408950
Surf Bar,$$,False,8.52,707,Seafood Restaurant,40.7177589689,-73.9585841887,7223,http://www.brooklynsurfbar.com,https://foursquare.com/v/surf-bar/4581734ff964a520653f1fe3
The Counting Room,$$,True,9.08,966,Cocktail Bar,40.720933,-73.95663,9172,http://countingroom.com,https://foursquare.com/v/the-counting-room/4b7def17f964a520ceda2fe3
The Gutter,,False,8.98,1579,Bowling Alley,40.7226939236,-73.9555592515,16328,http://thegutterbrooklyn.com,https://foursquare.com/v/the-gutter/46e64370f964a520be4a1fe3
Turkey's Nest,$,True,9.11,844,Dive Bar,40.7206650151,-73.9547786149,9147,,https://foursquare.com/v/turkeys-nest/3fd66200f964a5206deb1ee3
Pete's Candy Store,$,True,9.49,1056,Bar,40.7181912333,-73.950197,9531,,https://foursquare.com/v/petes-candy-store/3fd66200f964a5209aeb1ee3
The Richardson,$$,True,9.26,1249,Cocktail Bar,40.718862,-73.945087,9585,http://www.therichardsonnyc.com,https://foursquare.com/v/the-richardson/49d95652f964a520235e1fe3
Greenpoint Heights,$$,True,9.08,402,Bar,40.7259578636,-73.9397478104,3127,http://www.facebook.com/GreenpointHeights,https://foursquare.com/v/greenpoint-heights/4c1eb2558b3aa59315869c5f
Connolly's Corner,$$,True,5.88,158,Bar,40.7280735001,-73.8917892492,1489,http://www.connollyscorner.com,https://foursquare.com/v/connollys-corner/4b7f1f62f964a520251830e3
La Boom,$$$,True,5.31,126,Nightclub,40.7536495251,-73.9041969887,2172,http://laboomny.com,https://foursquare.com/v/la-boom/4b65438ff964a52013eb2ae3
Play Lounge,$$,True,8.27,321,Lounge,40.7387212064,-73.8866731956,4960,http://play-ny.com,https://foursquare.com/v/play-lounge/4bd11c1641b9ef3b758dfbe5
Paddy G's,$$,False,7.25,45,Bar,40.7376122496,-73.8773824218,682,,https://foursquare.com/v/paddy-gs/4a4e8205f964a5208dae1fe3
Big Al's Speakeasy,$$$,False,,,Speakeasy,40.7269554217,-73.8422423239,58,,https://foursquare.com/v/big-als-speakeasy/527b9899498e35bb1beeee22
McSwiggan's,$$,True,8.35,692,Pub,40.7376213512,-74.0316618417,8126,http://mcswigganshoboken.com,https://foursquare.com/v/mcswiggans/45e946bef964a5206e431fe3
Mills Tavern,$$,False,7.16,185,American Restaurant,40.7382691254,-74.0305659405,1714,https://www.facebook.com/millstavernhoboken,https://foursquare.com/v/mills-tavern/521ff20511d29562731a4da1
The Park,$$$,False,9.05,2408,Bar,40.7442959333,-74.0064086134,26118,http://theparknyc.com,https://foursquare.com/v/the-park/3fd66200f964a520c2e51ee3
230 Fifth Rooftop Lounge,$$$,True,9.42,5718,Lounge,40.7442152799,-73.9885380368,43107,http://www.230-fifth.com,https://foursquare.com/v/230-fifth-rooftop-lounge-new-york-ny/4459f9bff964a520e1321fe3
Frying Pan,$$,False,9.6,5775,Bar,40.752294,-74.008758,48582,http://www.pier66maritime.com,https://foursquare.com/v/frying-pan/3fd66200f964a52023e41ee3
Warren 77,$$,True,9.02,709,Sports Bar,40.7151192405,-74.0103566231,6156,http://www.warren77nyc.com,https://foursquare.com/v/warren-77/4a1013b6f964a5208d761fe3
Tribeca Taphouse,$$,True,7.57,397,Bar,40.7192421389,-74.0103508847,4480,http://www.tribecataphouse.com,https://foursquare.com/v/tribeca-taphouse/4ead9998e5fad025f83226a7
JIMMY at The James,$$$,False,9.21,1263,Cocktail Bar,40.7226011272,-74.0048534884,9310,http://www.jimmysoho.com,https://foursquare.com/jimmyatthejames
M1-5 Lounge,$$,True,7.49,848,Nightclub,40.7190734214,-74.0034647684,11974,https://www.facebook.com/M15Lounge,https://foursquare.com/thehill_nyc
SoHo Grand Hotel,,False,9.26,2401,Hotel,40.7219709031,-74.0042279918,21958,http://www.sohogrand.com,https://foursquare.com/v/soho-grand-hotel/3fd66200f964a52053eb1ee3
Macao Trading Co.,$$$,False,9.48,1506,Asian Restaurant,40.719794295,-74.0042738999,11674,http://www.macaonyc.com,https://foursquare.com/macaotradingco
Delicatessen,$$$,False,9.43,2547,American Restaurant,40.7237027125,-73.9963431157,19659,http://www.delicatessennyc.com,https://foursquare.com/v/delicatessen/4ac4efbff964a520a79f20e3
Mulberry Project,$$,False,9.31,1952,Speakeasy,40.7191803336,-73.9975941585,9299,http://mulberryproject.com,https://foursquare.com/v/mulberry-project/4d25497a903c8cfadc33cd25
Tom & Jerry's,$$,True,9.5,2692,Dive Bar,40.7244267198,-73.9933532052,23731,,https://foursquare.com/v/tom--jerrys/3fd66200f964a52038eb1ee3
SoHo Park,$$,False,8.9,1719,Burger Joint,40.723729792,-73.9966013592,15625,,https://foursquare.com/v/soho-park/44f2fa97f964a52010381fe3
Libation,$$,True,8.39,815,Nightclub,40.7202972884,-73.9882857457,10447,,https://foursquare.com/v/libation/41fad200f964a5203f1f1fe3
Two-Bits Retro Arcade,,False,9.15,670,Arcade,40.7209003583,-73.9872121811,4315,http://twobitsretroarcade.com,https://foursquare.com/v/twobits-retro-arcade/4fecad7d011c223bce1ad061
Supper,$$,False,9.52,1405,Italian Restaurant,40.7228517469,-73.9854047521,10291,http://supperrestaurant.com,https://foursquare.com/v/supper/3fd66200f964a5209de41ee3
Ace Bar,$,True,9.43,1978,Bar,40.7243981958,-73.9829369343,16171,http://www.acebar.com,https://foursquare.com/ace_bar_nyc
The 13th Step,$,True,8.86,3860,Bar,40.7293954704,-73.9871723788,38859,http://www.nycbestbar.com/13th-step.php,https://foursquare.com/13thstepnyc
